"","Resample1"
"19701",197291
"19702",197305
"19703",197312
"19704",197316
"19705",197319
"19706",197322
"19707",197347
"19708",197354
"19709",197365
"19710",197370
"19711",197372
"19712",197380
"19713",197401
"19714",197402
"19715",197413
"19716",197432
"19717",197436
"19718",197437
"19719",197440
"19720",197453
"19721",197463
"19722",197474
"19723",197482
"19724",197490
"19725",197499
"19726",197528
"19727",197530
"19728",197531
"19729",197533
"19730",197535
"19731",197543
"19732",197548
"19733",197551
"19734",197562
"19735",197564
"19736",197566
"19737",197569
"19738",197579
"19739",197598
"19740",197602
"19741",197616
"19742",197617
"19743",197639
"19744",197640
"19745",197650
"19746",197664
"19747",197678
"19748",197679
"19749",197680
"19750",197688
"19751",197690
"19752",197691
"19753",197706
"19754",197709
"19755",197717
"19756",197722
"19757",197732
"19758",197733
"19759",197749
"19760",197758
"19761",197774
"19762",197779
"19763",197781
"19764",197794
"19765",197796
"19766",197804
"19767",197805
"19768",197818
"19769",197823
"19770",197830
"19771",197836
"19772",197838
"19773",197842
"19774",197852
"19775",197870
"19776",197872
"19777",197883
"19778",197893
"19779",197898
"19780",197907
"19781",197917
"19782",197922
"19783",197926
"19784",197932
"19785",197935
"19786",197942
"19787",197950
"19788",197977
"19789",197985
"19790",197992
"19791",197998
"19792",198010
"19793",198027
"19794",198033
"19795",198050
"19796",198063
"19797",198067
"19798",198076
"19799",198080
"19800",198086
"19801",198089
"19802",198104
"19803",198111
"19804",198124
"19805",198136
"19806",198141
"19807",198159
"19808",198179
"19809",198201
"19810",198212
"19811",198217
"19812",198245
"19813",198267
"19814",198282
"19815",198286
"19816",198289
"19817",198291
"19818",198299
"19819",198301
"19820",198327
"19821",198335
"19822",198344
"19823",198358
"19824",198359
"19825",198362
"19826",198377
"19827",198383
"19828",198392
"19829",198414
"19830",198432
"19831",198471
"19832",198474
"19833",198483
"19834",198486
"19835",198496
"19836",198501
"19837",198517
"19838",198521
"19839",198539
"19840",198551
"19841",198558
"19842",198569
"19843",198571
"19844",198580
"19845",198600
"19846",198604
"19847",198623
"19848",198626
"19849",198627
"19850",198628
"19851",198629
"19852",198631
"19853",198655
"19854",198664
"19855",198670
"19856",198673
"19857",198691
"19858",198694
"19859",198703
"19860",198717
"19861",198725
"19862",198729
"19863",198730
"19864",198743
"19865",198753
"19866",198761
"19867",198768
"19868",198769
"19869",198774
"19870",198803
"19871",198812
"19872",198825
"19873",198828
"19874",198833
"19875",198843
"19876",198853
"19877",198858
"19878",198859
"19879",198874
"19880",198879
"19881",198892
"19882",198902
"19883",198910
"19884",198916
"19885",198919
"19886",198921
"19887",198935
"19888",198964
"19889",198971
"19890",198978
"19891",198995
"19892",199007
"19893",199008
"19894",199011
"19895",199020
"19896",199021
"19897",199022
"19898",199033
"19899",199038
"19900",199044
"19901",199056
"19902",199068
"19903",199076
"19904",199079
"19905",199080
"19906",199097
"19907",199103
"19908",199104
"19909",199109
"19910",199111
"19911",199120
"19912",199129
"19913",199150
"19914",199161
"19915",199173
"19916",199194
"19917",199201
"19918",199203
"19919",199204
"19920",199209
"19921",199212
"19922",199215
"19923",199225
"19924",199231
"19925",199242
"19926",199267
"19927",199270
"19928",199292
"19929",199297
"19930",199313
"19931",199322
"19932",199324
"19933",199345
"19934",199369
"19935",199377
"19936",199384
"19937",199391
"19938",199399
"19939",199401
"19940",199418
"19941",199422
"19942",199447
"19943",199456
"19944",199469
"19945",199470
"19946",199492
"19947",199496
"19948",199499
"19949",199503
"19950",199512
"19951",199516
"19952",199529
"19953",199542
"19954",199548
"19955",199574
"19956",199587
"19957",199588
"19958",199590
"19959",199595
"19960",199614
"19961",199622
"19962",199623
"19963",199628
"19964",199640
"19965",199647
"19966",199656
"19967",199662
"19968",199682
"19969",199698
"19970",199723
"19971",199725
"19972",199727
"19973",199764
"19974",199773
"19975",199775
"19976",199785
"19977",199789
"19978",199791
"19979",199795
"19980",199840
"19981",199842
"19982",199848
"19983",199862
"19984",199896
"19985",199908
"19986",199910
"19987",199950
"19988",199962
"19989",199977
"19990",199979
"19991",199992
"19992",199993
"19993",200004
"19994",200012
"19995",200022
"19996",200027
"19997",200040
"19998",200051
"19999",200052
"20000",200075
"20001",200076
"20002",200087
"20003",200112
"20004",200126
"20005",200134
"20006",200146
"20007",200149
"20008",200151
"20009",200156
"20010",200188
"20011",200191
"20012",200198
"20013",200200
"20014",200223
"20015",200248
"20016",200252
"20017",200255
"20018",200264
"20019",200279
"20020",200280
"20021",200282
"20022",200295
"20023",200318
"20024",200320
"20025",200327
"20026",200331
"20027",200345
"20028",200348
"20029",200376
"20030",200417
"20031",200428
"20032",200429
"20033",200456
"20034",200458
"20035",200459
"20036",200466
"20037",200468
"20038",200471
"20039",200482
"20040",200488
"20041",200493
"20042",200504
"20043",200510
"20044",200512
"20045",200518
"20046",200524
"20047",200549
"20048",200560
"20049",200564
"20050",200568
"20051",200572
"20052",200591
"20053",200604
"20054",200615
"20055",200628
"20056",200639
"20057",200647
"20058",200658
"20059",200659
"20060",200669
"20061",200687
"20062",200702
"20063",200708
"20064",200715
"20065",200725
"20066",200750
"20067",200773
"20068",200780
"20069",200782
"20070",200789
"20071",200793
"20072",200807
"20073",200808
"20074",200814
"20075",200820
"20076",200829
"20077",200834
"20078",200843
"20079",200846
"20080",200847
"20081",200865
"20082",200871
"20083",200872
"20084",200879
"20085",200884
"20086",200885
"20087",200902
"20088",200903
"20089",200916
"20090",200929
"20091",200940
"20092",200945
"20093",200948
"20094",200950
"20095",200954
"20096",200956
"20097",200967
"20098",200977
"20099",200980
"20100",200984
"20101",201014
"20102",201017
"20103",201044
"20104",201062
"20105",201071
"20106",201092
"20107",201093
"20108",201122
"20109",201128
"20110",201129
"20111",201137
"20112",201156
"20113",201171
"20114",201192
"20115",201196
"20116",201211
"20117",201217
"20118",201220
"20119",201226
"20120",201234
"20121",201238
"20122",201242
"20123",201244
"20124",201253
"20125",201258
"20126",201265
"20127",201267
"20128",201272
"20129",201275
"20130",201287
"20131",201305
"20132",201313
"20133",201319
"20134",201320
"20135",201342
"20136",201354
"20137",201364
"20138",201386
"20139",201398
"20140",201419
"20141",201438
"20142",201447
"20143",201454
"20144",201457
"20145",201458
"20146",201463
"20147",201482
"20148",201484
"20149",201492
"20150",201507
"20151",201521
"20152",201549
"20153",201552
"20154",201559
"20155",201564
"20156",201584
"20157",201595
"20158",201610
"20159",201612
"20160",201618
"20161",201634
"20162",201660
"20163",201673
"20164",201689
"20165",201703
"20166",201721
"20167",201722
"20168",201745
"20169",201761
"20170",201762
"20171",201765
"20172",201769
"20173",201776
"20174",201783
"20175",201798
"20176",201803
"20177",201815
"20178",201819
"20179",201844
"20180",201846
"20181",201848
"20182",201856
"20183",201858
"20184",201860
"20185",201863
"20186",201889
"20187",201891
"20188",201905
"20189",201906
"20190",201915
"20191",201916
"20192",201928
"20193",201943
"20194",201946
"20195",201948
"20196",201953
"20197",201959
"20198",201961
"20199",201962
"20200",201975
"20201",201977
"20202",201982
"20203",201998
"20204",202004
"20205",202022
"20206",202023
"20207",202035
"20208",202047
"20209",202053
"20210",202061
"20211",202070
"20212",202078
"20213",202083
"20214",202109
"20215",202112
"20216",202124
"20217",202125
"20218",202157
"20219",202163
"20220",202165
"20221",202175
"20222",202187
"20223",202198
"20224",202211
"20225",202215
"20226",202223
"20227",202228
"20228",202238
"20229",202247
"20230",202261
"20231",202284
"20232",202324
"20233",202332
"20234",202343
"20235",202346
"20236",202363
"20237",202372
"20238",202376
"20239",202377
"20240",202386
"20241",202394
"20242",202400
"20243",202442
"20244",202452
"20245",202456
"20246",202470
"20247",202473
"20248",202478
"20249",202481
"20250",202495
"20251",202498
"20252",202508
"20253",202514
"20254",202516
"20255",202518
"20256",202521
"20257",202562
"20258",202573
"20259",202579
"20260",202601
"20261",202605
"20262",202607
"20263",202620
"20264",202621
"20265",202628
"20266",202641
"20267",202644
"20268",202648
"20269",202656
"20270",202662
"20271",202679
"20272",202687
"20273",202702
"20274",202709
"20275",202713
"20276",202717
"20277",202722
"20278",202728
"20279",202732
"20280",202744
"20281",202766
"20282",202767
"20283",202778
"20284",202794
"20285",202795
"20286",202799
"20287",202807
"20288",202809
"20289",202823
"20290",202847
"20291",202864
"20292",202868
"20293",202869
"20294",202902
"20295",202946
"20296",202962
"20297",202981
"20298",202989
"20299",203000
"20300",203024
"20301",203027
"20302",203063
"20303",203071
"20304",203086
"20305",203103
"20306",203108
"20307",203119
"20308",203133
"20309",203137
"20310",203143
"20311",203144
"20312",203152
"20313",203154
"20314",203156
"20315",203175
"20316",203187
"20317",203190
"20318",203219
"20319",203225
"20320",203235
"20321",203237
"20322",203259
"20323",203270
"20324",203286
"20325",203324
"20326",203340
"20327",203363
"20328",203370
"20329",203374
"20330",203380
"20331",203385
"20332",203394
"20333",203403
"20334",203408
"20335",203429
"20336",203432
"20337",203435
"20338",203440
"20339",203442
"20340",203450
"20341",203451
"20342",203455
"20343",203479
"20344",203482
"20345",203496
"20346",203507
"20347",203508
"20348",203539
"20349",203542
"20350",203574
"20351",203575
"20352",203586
"20353",203592
"20354",203593
"20355",203599
"20356",203607
"20357",203630
"20358",203632
"20359",203651
"20360",203656
"20361",203657
"20362",203658
"20363",203665
"20364",203673
"20365",203693
"20366",203698
"20367",203700
"20368",203714
"20369",203717
"20370",203722
"20371",203726
"20372",203744
"20373",203754
"20374",203783
"20375",203806
"20376",203817
"20377",203822
"20378",203826
"20379",203827
"20380",203852
"20381",203859
"20382",203865
"20383",203874
"20384",203878
"20385",203886
"20386",203897
"20387",203899
"20388",203900
"20389",203907
"20390",203909
"20391",203916
"20392",203922
"20393",203932
"20394",203934
"20395",203952
"20396",203953
"20397",203959
"20398",203963
"20399",203978
"20400",203983
"20401",203990
"20402",204028
"20403",204035
"20404",204045
"20405",204052
"20406",204057
"20407",204080
"20408",204095
"20409",204123
"20410",204129
"20411",204148
"20412",204150
"20413",204166
"20414",204167
"20415",204178
"20416",204188
"20417",204191
"20418",204231
"20419",204239
"20420",204245
"20421",204248
"20422",204254
"20423",204255
"20424",204256
"20425",204258
"20426",204282
"20427",204286
"20428",204293
"20429",204294
"20430",204301
"20431",204306
"20432",204319
"20433",204321
"20434",204334
"20435",204360
"20436",204377
"20437",204379
"20438",204387
"20439",204392
"20440",204394
"20441",204413
"20442",204416
"20443",204425
"20444",204436
"20445",204453
"20446",204455
"20447",204463
"20448",204483
"20449",204508
"20450",204516
"20451",204537
"20452",204543
"20453",204551
"20454",204552
"20455",204564
"20456",204569
"20457",204575
"20458",204583
"20459",204586
"20460",204588
"20461",204595
"20462",204600
"20463",204602
"20464",204614
"20465",204616
"20466",204669
"20467",204684
"20468",204687
"20469",204698
"20470",204723
"20471",204733
"20472",204741
"20473",204765
"20474",204773
"20475",204775
"20476",204776
"20477",204785
"20478",204790
"20479",204792
"20480",204809
"20481",204815
"20482",204837
"20483",204844
"20484",204865
"20485",204875
"20486",204880
"20487",204899
"20488",204913
"20489",204917
"20490",204930
"20491",204938
"20492",204940
"20493",204949
"20494",204953
"20495",204975
"20496",205003
"20497",205016
"20498",205017
"20499",205025
"20500",205029
"20501",205032
"20502",205034
"20503",205036
"20504",205050
"20505",205052
"20506",205072
"20507",205082
"20508",205083
"20509",205086
"20510",205088
"20511",205116
"20512",205128
"20513",205138
"20514",205147
"20515",205164
"20516",205165
"20517",205174
"20518",205179
"20519",205182
"20520",205221
"20521",205244
"20522",205265
"20523",205268
"20524",205270
"20525",205275
"20526",205280
"20527",205292
"20528",205297
"20529",205313
"20530",205316
"20531",205329
"20532",205334
"20533",205354
"20534",205364
"20535",205376
"20536",205384
"20537",205391
"20538",205405
"20539",205451
"20540",205460
"20541",205477
"20542",205485
"20543",205488
"20544",205511
"20545",205577
"20546",205588
"20547",205593
"20548",205600
"20549",205606
"20550",205625
"20551",205631
"20552",205632
"20553",205636
"20554",205686
"20555",205707
"20556",205708
"20557",205709
"20558",205731
"20559",205732
"20560",205740
"20561",205772
"20562",205780
"20563",205785
"20564",205796
"20565",205800
"20566",205813
"20567",205829
"20568",205830
"20569",205832
"20570",205859
"20571",205878
"20572",205880
"20573",205895
"20574",205899
"20575",205901
"20576",205905
"20577",205910
"20578",205917
"20579",205918
"20580",205920
"20581",205944
"20582",205952
"20583",205970
"20584",205985
"20585",205987
"20586",205996
"20587",206001
"20588",206008
"20589",206014
"20590",206017
"20591",206038
"20592",206046
"20593",206056
"20594",206065
"20595",206067
"20596",206076
"20597",206094
"20598",206106
"20599",206127
"20600",206135
"20601",206152
"20602",206162
"20603",206165
"20604",206167
"20605",206189
"20606",206207
"20607",206212
"20608",206216
"20609",206220
"20610",206226
"20611",206260
"20612",206272
"20613",206311
"20614",206322
"20615",206330
"20616",206344
"20617",206347
"20618",206354
"20619",206366
"20620",206369
"20621",206395
"20622",206411
"20623",206415
"20624",206423
"20625",206425
"20626",206428
"20627",206430
"20628",206432
"20629",206436
"20630",206441
"20631",206450
"20632",206451
"20633",206456
"20634",206458
"20635",206475
"20636",206482
"20637",206486
"20638",206489
"20639",206498
"20640",206500
"20641",206501
"20642",206521
"20643",206524
"20644",206525
"20645",206526
"20646",206529
"20647",206534
"20648",206535
"20649",206546
"20650",206555
"20651",206562
"20652",206571
"20653",206604
"20654",206620
"20655",206630
"20656",206641
"20657",206650
"20658",206659
"20659",206665
"20660",206673
"20661",206684
"20662",206711
"20663",206714
"20664",206727
"20665",206735
"20666",206757
"20667",206772
"20668",206777
"20669",206786
"20670",206790
"20671",206792
"20672",206804
"20673",206820
"20674",206833
"20675",206840
"20676",206841
"20677",206869
"20678",206872
"20679",206891
"20680",206892
"20681",206901
"20682",206912
"20683",206936
"20684",206969
"20685",206984
"20686",206990
"20687",206999
"20688",207003
"20689",207004
"20690",207028
"20691",207029
"20692",207047
"20693",207049
"20694",207054
"20695",207100
"20696",207101
"20697",207115
"20698",207116
"20699",207132
"20700",207142
"20701",207144
"20702",207176
